year,month,siteid,UNIT_NAME,pud,tud,aud,eud,d2p
2021,Jul,NAT_093,Boise National Forest,3,23,268,116,2021-07-15
2021,Jul,NAT_094,Uinta-Wasatch-Cache National Forest,28,156,9444,705,2021-07-15
2021,Jul,NAT_095,Manti-La Sal National Forest,6,14,33,50,2021-07-15
2021,Jul,NAT_096,Dixie National Forest,9,34,244,61,2021-07-15
2021,Jul,NAT_097,Sierra National Forest,18,57,498,126,2021-07-15
2021,Jul,NAT_098,Willamette National Forest,9,34,967,175,2021-07-15
2021,Jul,NAT_099,Fremont-Winema National Forest,3,8,40,138,2021-07-15
2021,Jul,NAT_100,Wallowa-Whitman National Forest,3,8,134,124,2021-07-15
2021,Jul,NAT_101,Colville National Forest,1,5,44,46,2021-07-15
2021,Jul,NAT_102,Okanogan-Wenatchee National Forest,36,59,3148,313,2021-07-15
2021,Jul,NAT_103,Umatilla National Forest,3,1,26,30,2021-07-15
2021,Jul,NAT_104,Rogue River-Siskiyou National Forests,3,17,148,80,2021-07-15
2021,Jul,NAT_105,Mt. Baker-Snoqualmie National Forest,56,104,7252,299,2021-07-15
2021,Jul,NAT_106,Ochoco National Forest,8,4,42,36,2021-07-15
2021,Jul,NAT_107,Deschutes National Forest,32,41,1843,375,2021-07-15
2021,Jul,NAT_108,Columbia River Gorge National Scenic Area,18,48,1529,114,2021-07-15
2021,Jul,NAT_109,Mt. Hood National Forest,39,89,2425,160,2021-07-15
2021,Jul,NAT_110,Gifford Pinchot National Forest,34,62,2019,125,2021-07-15
2021,Jul,NAT_111,Francis Marion and Sumter National Forests,1,9,222,61,2021-07-15
2021,Jul,NAT_112,National Forests in North Carolina,14,84,3790,260,2021-07-15
2021,Jul,NAT_113,National Forests in Mississippi,0,4,14,14,2021-07-15
2021,Jul,NAT_114,Umpqua National Forest,2,9,240,18,2021-07-15
2021,Jul,NAT_115,Land Between the Lakes National Recreation Area,3,3,71,13,2021-07-15
2021,Jul,NAT_116,Mark Twain National Forest,4,9,99,30,2021-07-15
2021,Jul,NAT_117,Hiawatha National Forest,9,14,43,80,2021-07-15
2021,Jul,NAT_118,Daniel Boone National Forest,2,29,858,49,2021-07-15
2021,Jul,NAT_119,George Washington and Jefferson National Forest,15,30,1057,245,2021-07-15
2021,Jul,NAT_120,Cherokee National Forest,5,15,666,59,2021-07-15
2021,Jul,NAT_121,National Forests in Texas,0,4,58,54,2021-07-15
2021,Jul,NAT_122,Chequamegon-Nicolet National Forest,3,11,60,130,2021-07-15
2021,Jul,NAT_123,Wayne National Forest,1,3,52,15,2021-07-15
2021,Jul,NAT_124,Hoosier National Forest,0,2,157,21,2021-07-15
2021,Jul,NAT_125,Huron-Manistee National Forest,2,227,179,120,2021-07-15
2021,Jul,NAT_126,Superior National Forest,9,14,178,117,2021-07-15
2021,Jul,NAT_127,Shawnee National Forest,5,4,232,44,2021-07-15
2021,Jul,NAT_128,Chippewa National Forest,0,11,20,46,2021-07-15
2021,Jul,NAT_129,Monongahela National Forest,7,30,392,118,2021-07-15
2021,Jul,NAT_130,Ottawa National Forest,2,4,57,41,2021-07-15
2021,Jul,NAT_131,National Forests in Florida,1,24,55,45,2021-07-15
2021,Jul,NAT_132,Chattahoochee-Oconee National Forests,8,38,1487,73,2021-07-15
2021,Jul,NAT_133,National Forests in Alabama,0,5,147,14,2021-07-15
2021,Jul,NAT_134,Midewin National Tallgrass Prairie,3,0,20,49,2021-07-15
2021,Jul,NAT_135,Chugach National Forest,22,83,909,176,2021-07-15
2021,Jul,NAT_136,Parker River National Wildlife Refuge,0,0,11,428,2021-07-15
2021,Jul,NAT_137,Baskett Slough National Wildlife Refuge,1,0,21,59,2021-07-15
2021,Jul,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,2,63,60,200,2021-07-15
2021,Jul,NAT_139,Pinckney Island National Wildlife Refuge,0,1,18,41,2021-07-15
2021,Jul,NAT_140,Ridgefield National Wildlife Refuge,1,0,14,110,2021-07-15
2021,Jul,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,1,31,4,32,2021-07-15
2021,Jul,NAT_142,San Diego National Wildlife Refuge,0,13,85,1,2021-07-15
2021,Jul,NAT_143,Okefenokee National Wildlife Refuge,0,3,6,10,2021-07-15
2021,Jul,NAT_144,Harris Neck National Wildlife Refuge,0,1,2,18,2021-07-15
2021,Jul,NAT_145,Tijuana Slough National Wildlife Refuge,3,5,15,62,2021-07-15
2021,Jul,NAT_146,Wolf Creek National Fish Hatchery,0,0,1,0,2021-07-15
2021,Aug,NAT_001,Great Smoky Mountains National Park,19,35,2585,107,2021-08-15
2021,Aug,NAT_002,Lincoln Memorial,6,11,0,0,2021-08-15
2021,Aug,NAT_003,Grand Canyon National Park,35,99,816,122,2021-08-15
2021,Aug,NAT_004,World War II Memorial,4,8,0,0,2021-08-15
2021,Aug,NAT_005,Rocky Mountain National Park,39,33,4226,300,2021-08-15
2021,Aug,NAT_006,Vietnam Veterans Memorial,1,4,0,0,2021-08-15
2021,Aug,NAT_007,Independence National Historical Park,2,19,3,1,2021-08-15
2021,Aug,NAT_008,Zion National Park,8,28,1456,70,2021-08-15
2021,Aug,NAT_009,Yosemite National Park,31,159,3353,198,2021-08-15
2021,Aug,NAT_010,Castle Clinton National Monument,0,0,0,0,2021-08-15
2021,Aug,NAT_011,Statue Of Liberty National Monument,5,65,0,4,2021-08-15
2021,Aug,NAT_012,Yellowstone National Park,75,138,2098,393,2021-08-15
2021,Aug,NAT_013,San Francisco Maritime National Historical Park,5,5,0,8,2021-08-15
2021,Aug,NAT_014,Korean War Veterans Memorial,0,4,0,0,2021-08-15
2021,Aug,NAT_015,"Martin Luther King, Jr., Memorial",0,7,0,0,2021-08-15
2021,Aug,NAT_016,Acadia National Park,21,72,3870,345,2021-08-15
2021,Aug,NAT_017,Grand Teton National Park,34,91,2845,203,2021-08-15
2021,Aug,NAT_018,Chattahoochee River National Recreation Area,2,6,932,121,2021-08-15
2021,Aug,NAT_019,Delaware Water Gap National Recreation Area,3,52,985,42,2021-08-15
2021,Aug,NAT_020,Colonial National Historical Park,3,10,35,45,2021-08-15
2021,Aug,NAT_021,Franklin Delano Roosevelt Memorial,1,2,14,6,2021-08-15
2021,Aug,NAT_022,Olympic National Park,44,56,2718,277,2021-08-15
2021,Aug,NAT_023,Boston National Historical Park,4,36,1,3,2021-08-15
2021,Aug,NAT_024,Thomas Jefferson Memorial,4,7,1,1,2021-08-15
2021,Aug,NAT_025,Glacier National Park,36,86,4351,240,2021-08-15
2021,Aug,NAT_026,Joshua Tree National Park,13,52,280,15,2021-08-15
2021,Aug,NAT_027,Cape Hatteras National Seashore,10,33,13,443,2021-08-15
2021,Aug,NAT_028,Bryce Canyon National Park,8,34,1011,50,2021-08-15
2021,Aug,NAT_029,Rock Creek Park,2,45,193,113,2021-08-15
2021,Aug,NAT_030,Assateague Island National Seashore,2,33,30,262,2021-08-15
2021,Aug,NAT_031,Valley Forge National Historical Park,1,12,350,44,2021-08-15
2021,Aug,NAT_032,Cuyahoga Valley National Park,3,56,1585,231,2021-08-15
2021,Aug,NAT_033,Indiana Dunes National Park,5,20,343,136,2021-08-15
2021,Aug,NAT_034,Gateway Arch National Park,7,32,7,7,2021-08-15
2021,Aug,NAT_035,Mount Rushmore National Memorial,9,35,88,13,2021-08-15
2021,Aug,NAT_036,Canaveral National Seashore,0,9,3,49,2021-08-15
2021,Aug,NAT_037,Arches National Park,14,14,781,19,2021-08-15
2021,Aug,NAT_038,Sleeping Bear Dunes National Lakeshore,5,16,399,216,2021-08-15
2021,Aug,NAT_039,Custer National Forest,2,6,232,43,2021-08-15
2021,Aug,NAT_040,Gallatin National Forest,7,23,831,103,2021-08-15
2021,Aug,NAT_041,Helena National Forest,0,33,44,13,2021-08-15
2021,Aug,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,3,1,1186,55,2021-08-15
2021,Aug,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,19,226,531,159,2021-08-15
2021,Aug,NAT_044,Lewis and Clark National Forest,1,14,46,10,2021-08-15
2021,Aug,NAT_045,Medicine Bow National Forest,2,13,399,100,2021-08-15
2021,Aug,NAT_046,Routt National Forest,3,27,692,67,2021-08-15
2021,Aug,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,5,30,137,163,2021-08-15
2021,Aug,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",2,10,24,8,2021-08-15
2021,Aug,NAT_049,Tongass National Forest-Sitka and Hoonah,8,13,36,39,2021-08-15
2021,Aug,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",2,10,1,19,2021-08-15
2021,Aug,NAT_051,White River National Forest,23,132,6006,157,2021-08-15
2021,Aug,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",34,33,1533,166,2021-08-15
2021,Aug,NAT_053,Shoshone National Forest,11,15,155,109,2021-08-15
2021,Aug,NAT_054,Nebraska National Forest,7,11,18,34,2021-08-15
2021,Aug,NAT_055,San Juan National Forest,8,23,1130,179,2021-08-15
2021,Aug,NAT_056,Black Hills National Forest,8,29,451,59,2021-08-15
2021,Aug,NAT_057,Bighorn National Forest,5,10,174,19,2021-08-15
2021,Aug,NAT_058,Pike and San Isabel National Forests,38,512,4786,248,2021-08-15
2021,Aug,NAT_059,Carson National Forest,9,13,559,58,2021-08-15
2021,Aug,NAT_060,Cibola National Forest,3,22,851,142,2021-08-15
2021,Aug,NAT_061,Coronado National Forest,25,65,889,2925,2021-08-15
2021,Aug,NAT_062,Lincoln National Forest,0,5,297,40,2021-08-15
2021,Aug,NAT_063,Gila National Forest,2,17,56,58,2021-08-15
2021,Aug,NAT_064,Prescott National Forest,6,37,558,40,2021-08-15
2021,Aug,NAT_065,Apache-Sitgreaves National Forests,6,28,373,158,2021-08-15
2021,Aug,NAT_066,Santa Fe National Forest,4,86,685,126,2021-08-15
2021,Aug,NAT_067,Dakota Prairie Grasslands,2,5,45,37,2021-08-15
2021,Aug,NAT_068,Bitterroot National Forest,2,3,210,25,2021-08-15
2021,Aug,NAT_069,Idaho Panhandle National Forests,3,8,429,42,2021-08-15
2021,Aug,NAT_070,Nez Perce-Clearwater National Forest,6,0,38,21,2021-08-15
2021,Aug,NAT_071,Lolo National Forest,6,46,253,91,2021-08-15
2021,Aug,NAT_072,Kootenai National Forest,3,7,76,34,2021-08-15
2021,Aug,NAT_073,Payette National Forest,1,7,117,43,2021-08-15
2021,Aug,NAT_074,Stanislaus National Forest,8,24,294,71,2021-08-15
2021,Aug,NAT_075,Mendocino National Forest,0,51,3,12,2021-08-15
2021,Aug,NAT_076,Cleveland National Forest,8,49,484,61,2021-08-15
2021,Aug,NAT_077,Modoc National Forest,0,1,3,14,2021-08-15
2021,Aug,NAT_078,Shasta-Trinity National Forest,7,20,158,13,2021-08-15
2021,Aug,NAT_079,San Bernardino National Forest,10,102,2016,116,2021-08-15
2021,Aug,NAT_080,Los Padres National Forest,12,45,326,80,2021-08-15
2021,Aug,NAT_081,Angeles National Forest,4,119,2231,141,2021-08-15
2021,Aug,NAT_082,Six Rivers National Forest,1,6,25,15,2021-08-15
2021,Aug,NAT_083,Klamath National Forest,0,1,15,28,2021-08-15
2021,Aug,NAT_084,Sequoia National Forest,1,43,203,47,2021-08-15
2021,Aug,NAT_085,Inyo National Forest,37,173,2808,346,2021-08-15
2021,Aug,NAT_086,Eldorado National Forest,2,9,304,35,2021-08-15
2021,Aug,NAT_087,Malheur National Forest,2,6,18,47,2021-08-15
2021,Aug,NAT_088,Siuslaw National Forest,18,18,542,185,2021-08-15
2021,Aug,NAT_089,Bridger-Teton National Forest,17,13,714,125,2021-08-15
2021,Aug,NAT_090,Salmon-Challis National Forest,2,132,99,54,2021-08-15
2021,Aug,NAT_091,Ashley National Forest,0,10,96,43,2021-08-15
2021,Aug,NAT_092,Fishlake National Forest,2,26,33,41,2021-08-15
2021,Aug,NAT_093,Boise National Forest,5,24,213,56,2021-08-15
2021,Aug,NAT_094,Uinta-Wasatch-Cache National Forest,14,114,6235,339,2021-08-15
2021,Aug,NAT_095,Manti-La Sal National Forest,2,36,36,51,2021-08-15
2021,Aug,NAT_096,Dixie National Forest,7,11,181,47,2021-08-15
2021,Aug,NAT_097,Sierra National Forest,13,55,377,99,2021-08-15
2021,Aug,NAT_098,Willamette National Forest,12,25,605,126,2021-08-15
2021,Aug,NAT_099,Fremont-Winema National Forest,1,6,32,67,2021-08-15
2021,Aug,NAT_100,Wallowa-Whitman National Forest,10,5,161,96,2021-08-15
2021,Aug,NAT_101,Colville National Forest,0,3,57,20,2021-08-15
2021,Aug,NAT_102,Okanogan-Wenatchee National Forest,41,46,2681,252,2021-08-15
2021,Aug,NAT_103,Umatilla National Forest,0,5,19,22,2021-08-15
2021,Aug,NAT_104,Rogue River-Siskiyou National Forests,5,24,116,52,2021-08-15
2021,Aug,NAT_105,Mt. Baker-Snoqualmie National Forest,43,102,5474,198,2021-08-15
2021,Aug,NAT_106,Ochoco National Forest,0,1,36,14,2021-08-15
2021,Aug,NAT_107,Deschutes National Forest,18,33,1551,328,2021-08-15
2021,Aug,NAT_108,Columbia River Gorge National Scenic Area,6,23,1270,105,2021-08-15
2021,Aug,NAT_109,Mt. Hood National Forest,23,70,2173,125,2021-08-15
2021,Aug,NAT_110,Gifford Pinchot National Forest,20,60,1593,132,2021-08-15
2021,Aug,NAT_111,Francis Marion and Sumter National Forests,0,10,169,23,2021-08-15
2021,Aug,NAT_112,National Forests in North Carolina,27,80,2977,144,2021-08-15
2021,Aug,NAT_113,National Forests in Mississippi,0,6,11,12,2021-08-15
2021,Aug,NAT_114,Umpqua National Forest,1,5,160,31,2021-08-15
2021,Aug,NAT_115,Land Between the Lakes National Recreation Area,2,6,78,22,2021-08-15
2021,Aug,NAT_116,Mark Twain National Forest,0,10,100,4,2021-08-15
2021,Aug,NAT_117,Hiawatha National Forest,5,13,70,81,2021-08-15
2021,Aug,NAT_118,Daniel Boone National Forest,0,23,645,34,2021-08-15
2021,Aug,NAT_119,George Washington and Jefferson National Forest,8,29,722,159,2021-08-15
2021,Aug,NAT_120,Cherokee National Forest,6,29,509,19,2021-08-15
2021,Aug,NAT_121,National Forests in Texas,0,2,72,37,2021-08-15
2021,Aug,NAT_122,Chequamegon-Nicolet National Forest,7,5,51,138,2021-08-15
2021,Aug,NAT_123,Wayne National Forest,1,5,45,17,2021-08-15
2021,Aug,NAT_124,Hoosier National Forest,0,4,179,6,2021-08-15
2021,Aug,NAT_125,Huron-Manistee National Forest,5,240,147,82,2021-08-15
2021,Aug,NAT_126,Superior National Forest,14,5,200,78,2021-08-15
2021,Aug,NAT_127,Shawnee National Forest,2,6,192,12,2021-08-15
2021,Aug,NAT_128,Chippewa National Forest,1,0,21,23,2021-08-15
2021,Aug,NAT_129,Monongahela National Forest,7,12,305,84,2021-08-15
2021,Aug,NAT_130,Ottawa National Forest,4,6,63,52,2021-08-15
2021,Aug,NAT_131,National Forests in Florida,1,22,37,27,2021-08-15
2021,Aug,NAT_132,Chattahoochee-Oconee National Forests,5,25,1269,33,2021-08-15
2021,Aug,NAT_133,National Forests in Alabama,0,7,109,11,2021-08-15
2021,Aug,NAT_134,Midewin National Tallgrass Prairie,0,2,9,36,2021-08-15
2021,Aug,NAT_135,Chugach National Forest,10,85,807,133,2021-08-15
2021,Aug,NAT_136,Parker River National Wildlife Refuge,6,2,13,544,2021-08-15
2021,Aug,NAT_137,Baskett Slough National Wildlife Refuge,2,0,21,76,2021-08-15
2021,Aug,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,0,73,30,179,2021-08-15
2021,Aug,NAT_139,Pinckney Island National Wildlife Refuge,0,0,18,41,2021-08-15
2021,Aug,NAT_140,Ridgefield National Wildlife Refuge,4,0,14,119,2021-08-15
2021,Aug,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,0,23,1,36,2021-08-15
2021,Aug,NAT_142,San Diego National Wildlife Refuge,0,16,70,4,2021-08-15
2021,Aug,NAT_143,Okefenokee National Wildlife Refuge,1,2,0,7,2021-08-15
2021,Aug,NAT_144,Harris Neck National Wildlife Refuge,0,0,2,13,2021-08-15
2021,Aug,NAT_145,Tijuana Slough National Wildlife Refuge,0,1,14,62,2021-08-15
2021,Aug,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2021-08-15
2021,Sep,NAT_001,Great Smoky Mountains National Park,27,52,2870,103,2021-09-15
2021,Sep,NAT_002,Lincoln Memorial,7,7,0,0,2021-09-15
2021,Sep,NAT_003,Grand Canyon National Park,17,86,1276,228,2021-09-15
2021,Sep,NAT_004,World War II Memorial,5,7,0,0,2021-09-15
2021,Sep,NAT_005,Rocky Mountain National Park,24,31,3969,204,2021-09-15
2021,Sep,NAT_006,Vietnam Veterans Memorial,0,0,0,0,2021-09-15
2021,Sep,NAT_007,Independence National Historical Park,6,22,1,14,2021-09-15
2021,Sep,NAT_008,Zion National Park,24,22,2263,124,2021-09-15
2021,Sep,NAT_009,Yosemite National Park,23,140,3855,203,2021-09-15
2021,Sep,NAT_010,Castle Clinton National Monument,0,2,0,1,2021-09-15
2021,Sep,NAT_011,Statue Of Liberty National Monument,4,51,0,5,2021-09-15
2021,Sep,NAT_012,Yellowstone National Park,67,142,1942,470,2021-09-15
2021,Sep,NAT_013,San Francisco Maritime National Historical Park,5,5,0,8,2021-09-15
2021,Sep,NAT_014,Korean War Veterans Memorial,0,1,0,0,2021-09-15
2021,Sep,NAT_015,"Martin Luther King, Jr., Memorial",4,8,0,0,2021-09-15
2021,Sep,NAT_016,Acadia National Park,22,35,3688,319,2021-09-15
2021,Sep,NAT_017,Grand Teton National Park,53,69,2570,235,2021-09-15
2021,Sep,NAT_018,Chattahoochee River National Recreation Area,3,16,911,163,2021-09-15
2021,Sep,NAT_019,Delaware Water Gap National Recreation Area,1,41,997,58,2021-09-15
2021,Sep,NAT_020,Colonial National Historical Park,4,6,29,77,2021-09-15
2021,Sep,NAT_021,Franklin Delano Roosevelt Memorial,3,4,16,13,2021-09-15
2021,Sep,NAT_022,Olympic National Park,35,43,1976,238,2021-09-15
2021,Sep,NAT_023,Boston National Historical Park,6,40,3,1,2021-09-15
2021,Sep,NAT_024,Thomas Jefferson Memorial,2,5,2,0,2021-09-15
2021,Sep,NAT_025,Glacier National Park,33,54,3481,147,2021-09-15
2021,Sep,NAT_026,Joshua Tree National Park,12,50,490,42,2021-09-15
2021,Sep,NAT_027,Cape Hatteras National Seashore,15,14,16,203,2021-09-15
2021,Sep,NAT_028,Bryce Canyon National Park,10,35,1686,83,2021-09-15
2021,Sep,NAT_029,Rock Creek Park,8,48,247,436,2021-09-15
2021,Sep,NAT_030,Assateague Island National Seashore,8,25,58,431,2021-09-15
2021,Sep,NAT_031,Valley Forge National Historical Park,1,11,367,58,2021-09-15
2021,Sep,NAT_032,Cuyahoga Valley National Park,15,72,1699,254,2021-09-15
2021,Sep,NAT_033,Indiana Dunes National Park,3,19,359,230,2021-09-15
2021,Sep,NAT_034,Gateway Arch National Park,3,40,8,4,2021-09-15
2021,Sep,NAT_035,Mount Rushmore National Memorial,2,27,95,17,2021-09-15
2021,Sep,NAT_036,Canaveral National Seashore,0,5,4,72,2021-09-15
2021,Sep,NAT_037,Arches National Park,11,11,1178,37,2021-09-15
2021,Sep,NAT_038,Sleeping Bear Dunes National Lakeshore,3,20,345,107,2021-09-15
2021,Sep,NAT_039,Custer National Forest,3,1,168,40,2021-09-15
2021,Sep,NAT_040,Gallatin National Forest,9,15,652,137,2021-09-15
2021,Sep,NAT_041,Helena National Forest,1,19,48,15,2021-09-15
2021,Sep,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,4,9,995,69,2021-09-15
2021,Sep,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,14,209,716,88,2021-09-15
2021,Sep,NAT_044,Lewis and Clark National Forest,3,6,44,5,2021-09-15
2021,Sep,NAT_045,Medicine Bow National Forest,1,10,309,52,2021-09-15
2021,Sep,NAT_046,Routt National Forest,7,28,626,56,2021-09-15
2021,Sep,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,4,21,68,156,2021-09-15
2021,Sep,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",1,2,16,3,2021-09-15
2021,Sep,NAT_049,Tongass National Forest-Sitka and Hoonah,1,9,16,20,2021-09-15
2021,Sep,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,5,1,13,2021-09-15
2021,Sep,NAT_051,White River National Forest,17,148,5377,129,2021-09-15
2021,Sep,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",24,44,1383,122,2021-09-15
2021,Sep,NAT_053,Shoshone National Forest,2,14,93,90,2021-09-15
2021,Sep,NAT_054,Nebraska National Forest,8,11,19,46,2021-09-15
2021,Sep,NAT_055,San Juan National Forest,11,11,992,138,2021-09-15
2021,Sep,NAT_056,Black Hills National Forest,14,21,545,78,2021-09-15
2021,Sep,NAT_057,Bighorn National Forest,8,9,133,25,2021-09-15
2021,Sep,NAT_058,Pike and San Isabel National Forests,43,499,4544,220,2021-09-15
2021,Sep,NAT_059,Carson National Forest,9,16,511,43,2021-09-15
2021,Sep,NAT_060,Cibola National Forest,3,22,904,113,2021-09-15
2021,Sep,NAT_061,Coronado National Forest,14,30,987,856,2021-09-15
2021,Sep,NAT_062,Lincoln National Forest,0,8,317,36,2021-09-15
2021,Sep,NAT_063,Gila National Forest,1,10,85,59,2021-09-15
2021,Sep,NAT_064,Prescott National Forest,0,13,560,52,2021-09-15
2021,Sep,NAT_065,Apache-Sitgreaves National Forests,5,37,310,129,2021-09-15
2021,Sep,NAT_066,Santa Fe National Forest,3,89,640,111,2021-09-15
2021,Sep,NAT_067,Dakota Prairie Grasslands,1,6,57,24,2021-09-15
2021,Sep,NAT_068,Bitterroot National Forest,0,6,168,19,2021-09-15
2021,Sep,NAT_069,Idaho Panhandle National Forests,0,6,400,42,2021-09-15
2021,Sep,NAT_070,Nez Perce-Clearwater National Forest,3,1,54,26,2021-09-15
2021,Sep,NAT_071,Lolo National Forest,4,40,224,87,2021-09-15
2021,Sep,NAT_072,Kootenai National Forest,0,4,57,12,2021-09-15
2021,Sep,NAT_073,Payette National Forest,1,8,119,8,2021-09-15
2021,Sep,NAT_074,Stanislaus National Forest,0,17,174,22,2021-09-15
2021,Sep,NAT_075,Mendocino National Forest,1,15,2,22,2021-09-15
2021,Sep,NAT_076,Cleveland National Forest,7,43,225,42,2021-09-15
2021,Sep,NAT_077,Modoc National Forest,0,2,4,9,2021-09-15
2021,Sep,NAT_078,Shasta-Trinity National Forest,4,16,90,18,2021-09-15
2021,Sep,NAT_079,San Bernardino National Forest,4,112,574,50,2021-09-15
2021,Sep,NAT_080,Los Padres National Forest,12,28,119,55,2021-09-15
2021,Sep,NAT_081,Angeles National Forest,3,118,595,50,2021-09-15
2021,Sep,NAT_082,Six Rivers National Forest,1,5,8,10,2021-09-15
2021,Sep,NAT_083,Klamath National Forest,3,1,19,13,2021-09-15
2021,Sep,NAT_084,Sequoia National Forest,3,43,45,14,2021-09-15
2021,Sep,NAT_085,Inyo National Forest,11,163,990,167,2021-09-15
2021,Sep,NAT_086,Eldorado National Forest,0,3,13,1,2021-09-15
2021,Sep,NAT_087,Malheur National Forest,3,4,29,16,2021-09-15
2021,Sep,NAT_088,Siuslaw National Forest,9,12,411,131,2021-09-15
2021,Sep,NAT_089,Bridger-Teton National Forest,6,28,488,75,2021-09-15
2021,Sep,NAT_090,Salmon-Challis National Forest,1,111,79,19,2021-09-15
2021,Sep,NAT_091,Ashley National Forest,5,5,83,24,2021-09-15
2021,Sep,NAT_092,Fishlake National Forest,10,11,49,47,2021-09-15
2021,Sep,NAT_093,Boise National Forest,4,11,234,48,2021-09-15
2021,Sep,NAT_094,Uinta-Wasatch-Cache National Forest,19,132,7033,246,2021-09-15
2021,Sep,NAT_095,Manti-La Sal National Forest,7,41,48,61,2021-09-15
2021,Sep,NAT_096,Dixie National Forest,5,5,268,51,2021-09-15
2021,Sep,NAT_097,Sierra National Forest,0,35,128,79,2021-09-15
2021,Sep,NAT_098,Willamette National Forest,5,24,451,74,2021-09-15
2021,Sep,NAT_099,Fremont-Winema National Forest,1,6,40,110,2021-09-15
2021,Sep,NAT_100,Wallowa-Whitman National Forest,7,11,155,74,2021-09-15
2021,Sep,NAT_101,Colville National Forest,0,0,52,25,2021-09-15
2021,Sep,NAT_102,Okanogan-Wenatchee National Forest,36,46,3111,252,2021-09-15
2021,Sep,NAT_103,Umatilla National Forest,3,1,22,22,2021-09-15
2021,Sep,NAT_104,Rogue River-Siskiyou National Forests,7,9,105,36,2021-09-15
2021,Sep,NAT_105,Mt. Baker-Snoqualmie National Forest,42,89,4753,112,2021-09-15
2021,Sep,NAT_106,Ochoco National Forest,1,5,28,38,2021-09-15
2021,Sep,NAT_107,Deschutes National Forest,21,26,1265,218,2021-09-15
2021,Sep,NAT_108,Columbia River Gorge National Scenic Area,11,28,1138,58,2021-09-15
2021,Sep,NAT_109,Mt. Hood National Forest,17,50,1656,140,2021-09-15
2021,Sep,NAT_110,Gifford Pinchot National Forest,20,56,1392,72,2021-09-15
2021,Sep,NAT_111,Francis Marion and Sumter National Forests,2,5,253,51,2021-09-15
2021,Sep,NAT_112,National Forests in North Carolina,18,53,3300,190,2021-09-15
2021,Sep,NAT_113,National Forests in Mississippi,0,4,20,5,2021-09-15
2021,Sep,NAT_114,Umpqua National Forest,2,4,102,17,2021-09-15
2021,Sep,NAT_115,Land Between the Lakes National Recreation Area,2,2,107,63,2021-09-15
2021,Sep,NAT_116,Mark Twain National Forest,0,4,138,12,2021-09-15
2021,Sep,NAT_117,Hiawatha National Forest,6,3,76,50,2021-09-15
2021,Sep,NAT_118,Daniel Boone National Forest,3,28,939,30,2021-09-15
2021,Sep,NAT_119,George Washington and Jefferson National Forest,22,39,1015,284,2021-09-15
2021,Sep,NAT_120,Cherokee National Forest,5,17,701,58,2021-09-15
2021,Sep,NAT_121,National Forests in Texas,0,4,136,24,2021-09-15
2021,Sep,NAT_122,Chequamegon-Nicolet National Forest,5,4,77,116,2021-09-15
2021,Sep,NAT_123,Wayne National Forest,1,3,57,14,2021-09-15
2021,Sep,NAT_124,Hoosier National Forest,0,2,233,14,2021-09-15
2021,Sep,NAT_125,Huron-Manistee National Forest,1,194,166,78,2021-09-15
2021,Sep,NAT_126,Superior National Forest,11,8,279,97,2021-09-15
2021,Sep,NAT_127,Shawnee National Forest,0,2,285,20,2021-09-15
2021,Sep,NAT_128,Chippewa National Forest,4,2,22,10,2021-09-15
2021,Sep,NAT_129,Monongahela National Forest,7,16,368,77,2021-09-15
2021,Sep,NAT_130,Ottawa National Forest,7,3,50,49,2021-09-15
2021,Sep,NAT_131,National Forests in Florida,1,11,56,24,2021-09-15
2021,Sep,NAT_132,Chattahoochee-Oconee National Forests,4,19,1654,45,2021-09-15
2021,Sep,NAT_133,National Forests in Alabama,1,4,194,21,2021-09-15
2021,Sep,NAT_134,Midewin National Tallgrass Prairie,1,0,22,9,2021-09-15
2021,Sep,NAT_135,Chugach National Forest,9,67,454,100,2021-09-15
2021,Sep,NAT_136,Parker River National Wildlife Refuge,4,1,14,641,2021-09-15
2021,Sep,NAT_137,Baskett Slough National Wildlife Refuge,0,0,21,57,2021-09-15
2021,Sep,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,2,61,34,141,2021-09-15
2021,Sep,NAT_139,Pinckney Island National Wildlife Refuge,0,0,21,51,2021-09-15
2021,Sep,NAT_140,Ridgefield National Wildlife Refuge,0,0,12,88,2021-09-15
